时间,委托成交(BTC),市价成交(BTC),总量(BTC),市价比
2025-10-12 19:15,17.1670,21.0770,38.2440,55.11%
2025-10-12 20:00,24.2390,44.8720,69.1110,64.93%
2025-10-12 20:05,369.9220,518.9240,888.8460,58.38%
