时间,委托成交(BTC),市价成交(BTC),总量(BTC),市价比
2025-10-12 19:17,17.1670,21.0770,38.2440,55.11%
2025-10-12 20:03,0.0810,0.0180,0.0990,18.18%
2025-10-12 20:04,24.2390,44.8720,69.1110,64.93%
2025-10-12 20:05,57.4000,83.1960,140.5960,59.17%
2025-10-12 20:06,31.0680,25.9380,57.0060,45.50%
2025-10-12 20:07,47.6180,110.9090,158.5270,69.96%
2025-10-12 20:08,229.6000,298.0020,527.6020,56.48%
2025-10-12 20:09,4.2360,0.8790,5.1150,17.18%
